grant_id,title,abstract,year,institute,institution,abstract_length,word_count,fqhc_keyword_count,has_fqhc_terms,full_text,is_fqhc_focused,fqhc_score,primary_condition,study_type,population,data_source,section_names,source_pdf,extraction_method,extraction_quality,page_count,char_count,ingested_at,processing_time_s,has_specific_aims,has_methods,has_background,section_count,extraction_warnings
 [41] Davide Provasi, Marta Camacho Artacho, Ana Negri, Juan Carlos Mobarec, and Marta Filizola. Ligandinduced modulation of the free-energy landscape of G protein-coupled receptors explored by adaptive
 biasing techniques. PLoS Comput Biol, 7(10):e1002193, 10 2011. 
 [42] K.K. Frederick. Conformational entropy in molecular recognition by proteins. Nature, 448:325–329, 2007.
 [43] Y. Sugita and Y. Okamoto. Replica exchange molecular dynamics method for protein folding. Chem. Phys.
 Lett., 314:141–151, 1999. 
 [44] V. Ovchinnikov and M. Karplus. A restrained locally enhanced sampling method (RLES) for finding free
 energy minima in complex systems. in preparation, 2013. 
 [45] Kresten Lindorff-Larsen, Stefano Piana, Ron O. Dror, and David E. Shaw. How fast-folding proteins fold.
 Science, 334:517, 2011. doi: 10.1126/science.1208351. 
 [46] Neta Sal-Man, Doron Gerber, and Yechiel Shai. Hetero-assembly between all-L- and all-D-amino acid
 transmembrane domains: forces involved and implication for inactivation of membrane proteins. Journal
 of molecular biology, 344(3):855–64, November 2004. ISSN 0022-2836. doi: 10.1016/j.jmb.2004.09.066.
 [47] D M Eckert, V N Malashkevich, L H Hong, P a Carr, and P S Kim. Inhibiting HIV-1 entry: discovery
 of D-peptide inhibitors that target the gp41 coiled-coil pocket. Cell, 99(1):103–15, October 1999. ISSN
 0092-8674. 
 mmr 
 [48] Edda De Rossi, Manuela Branzoni, Rita Cantoni, Anna Milano, Giovanna Riccardi, and Orio Ciferri. ,
 a mycobacterium tuberculosis gene conferring resistance to small cationic dyes and inhibitors. J. Bacteriol.,
 188:6068–6071, 1998. 
 [49] J.A. Anderson, C.D. Lorenz, and A. Travesset. General purpose molecular dynamics simulations fully
 implemented on graphics processing units. J. Comput. Phys., 227:5342–5359, 2008.
 [50] M. Harvey, G. Giupponi, and G. De Fabritis. Acemd: Accelerated molecular dynamics simulations in the
 microseconds timescale. J. Chem. Theory and Comput., 5:1632, 2009. 
 References Cited Page 32

Principal Investigator/Program Director (Last, first, middle): Karplus, Martin 
 [51] M.S. Friedrichs, P. Eastman, V. Vaidyanathan, M. Houston, S. Legrand, A.L. Beberg, D.L. Ensign, C.M.
 Bruns, and V.S. Pande. Accelerating molecular dynamic simulation on graphics processing units. J.
 Comput. Chem., 30:864–872, 2009. 
 [52] B.R. Brooks, C.L. Brooks III, A.D. Mackerell Jr., L. Nilsson, R.J. Petrella, B. Roux, Y. Won, G. Archontis,
 C. Bartels, S. Boresch, and et. al. CHARMM: The biomolecular simulation program. J. Comput. Chem., 30:
 1545–1614, 2009. PMC2810661. 
 [53] V. Ovchinnikov, M. Cecchini, and M. Karplus. A Simplified Confinement Method (SCM) for Calculating
 Absolute Free Energies and Free Energy and Entropy Differences. J. Phys. Chem. B, 117:750–62, 2013. doi:
 doi=10.1021/jp3080578. PMC3569517. 
 [54] B.R. Brooks, R.E. Bruccoleri, B.D. Olafson, D.J. States, S. Swaminathan, and M. Karplus. CHARMM: A
 program for macromolecular energy, minimization, and dynamics calculations. J. Comput. Chem., 4:187–
 217, 1983. 
 [55] Oliver F Lange, Nils-Alexander Lakomek, Christophe Farès, Gunnar F Schröder, Korvin F a Walter, Stefan
 Becker, Jens Meiler, Helmut Grubmüller, Christian Griesinger, and Bert L de Groot. Recognition dynamics
 up to microseconds revealed from an RDC-derived ubiquitin ensemble in solution. Science (New York,
 N.Y.), 320(5882):1471–5, June 2008. ISSN 1095-9203. doi: 10.1126/science.1157092.
 [56] Leonardo G Trabuco, Elizabeth Villa, Eduard Schreiner, Christopher B Harrison, and Klaus Schulten. Molecular dynamics flexible fitting: a practical guide to combine cryo-electron microscopy and
 X-ray crystallography. Methods (San Diego, Calif.), 49(2):174–80, October 2009. ISSN 1095-9130. doi:
 10.1016/j.ymeth.2009.04.005. 
 [57] Michael Habeck. Statistical mechanics analysis of sparse data. J. Struct. Biol., 173(3):541–8, March 2011.
 ISSN 1095-8657. doi: 10.1016/j.jsb.2010.09.016. 
 [58] M. Lorenz and K. C. Holmes. The actin-myosin interface. Proc. Natl. Acad. Sci. USA, 107:12529–12534,
 2010. 
 [59] H. Vashisth, G. Skiniotis, and C.L. Brooks III. Using enhanced sampling and structural restraints to refine
 atomic structures into low-resolution electron microscopy maps. Structure, 20:1453–1462, 2012.
 [60] A.D. MacKerell Jr, M. Feig, and C.L. Brooks III. Extending the treatment of backbone energetics in protein
 force fields: limitations of gas-phase quantum mechanics in reproducing protein conformational distributions in molecular dynamics simulations. J. Comput. Chem., 25:1400–1415, 2004.
 [61] B.Z.Lu, Y.C. Zhou, M.J. Holst, and J.A. McCammon. Recent progressin numerical methodsfor thePoissonBoltzmann equation in biophysical applications. Commun. Comput. Physics, 3:973–1009, 2008.
 [62] P. Koehl, H. Orland, and M. Delarue. Adapting Poisson-Boltzmann to the self-consistent mean fielf theory:
 Application to protein side-chain modeling. J. Chem. Phys., 135:055104, 2011.
 [63] S. Jo, J.B. Lim, J.B. Klauda, and W. Im. CHARMM-GUI membrane builder for mixed bilayers and its
 application to yeast membranes. Biophys. J., 97:50–58, 2009. 
 [64] J.C. Phillips, R. Braun, W. Wang, J. Gumbart, E. Tajkhorshid, E. Villa, C. Chipot, R.D. Skeel, L. Kale, and
 K. Schulten. Scalable molecular dynamics with NAMD. J. Comput. Chem., 26:1781–1802, 2005.
 [65] R. Elber and M. Karplus. Enhanced sampling in molecular dynamics: Use of a time-dependent Hartree
 approximation for a simulation of carbon monoxide diffusion through myoglobin. J. Am. Chem. Soc., 112:
 9161–9175, 1990. 
 [66] A. Roitberg and R. Elber. Modeling side chains in peptides and proteins: Application of the locally enhanced sampling methods to find minimum energy conformations. J. Chem. Phys., 95:9277–9287, 1991.
 References Cited Page 33

Principal Investigator/Program Director (Last, first, middle): Karplus, Martin 
 [67] H. Yerushalmi, M. Lebendiker, and S. Schuldiner. EmrE, an Escherichia coli 12-kDa multidrug transporter,
 exchanges toxic cations and H+ and is soluble in organic solvents. J. Biol. Chem., 270:6856–6863, 1995.
 [68] Y. Elbaz, S. Steiner-Mordoch, T. Danieli, and S. Schuldiner. In vitro synthesis of fully functional EmrE, a
 multidrug transporter, and study of its oligomeric state. Proc. Natl. Acad. Sci. U. S.A.,101:1519–1524, 2004.
 [69] K.M. Peters, B.E. Brooks, M.A. Schumacher, R.A. Skurray, R.G. Brennan, and M.H. Brown. A single acidic
 residue can guide binding site selection but does not govern qacr cationic-drug affinity. PLoS ONE, 6:
 E1597, 2011. 
 [70] K. Vanommeslaeghe, E. Hatcher, C. Acharya, S. Kundu, S. Zhong, J. Shim, E. Darwin, O. Guvench, P. Lopes,
 I. Vorobyev, and A.D. MacKerell Jr. CHARMM general force field: A force field and drug-like molecules
 compatible with the CHARMM all-atom additive biological force fields. J. Comput. Chem., 31:671–690,
 2009. 
 [71] S. Boresch, F. Tettinger, M. Leitgeb, and M. Karplus. Absolute binding free energies: A quantitative approach for their application. J. Phys. Chem. B, 107:9535–9551, 2003.
 [72] J. Wang, Y. Deng, and B. Roux. Absolute binding free energy calculations using molecular dynamics simulations with restraining potentials. Biophys. J., 91:2798–2814, 2006.
 [73] A. Pohorille, C. Jarzynski, and C. Chipot. Good practices in free energy calculations. J. Phys. Chem. B, 114:
 10235–10253, 2010. 
 [74] M. Shirts. Best practices in free energy calculations for drug design. Methods Mol Biol., 819:425–467, 2012.
 doi: 10.1007/978-1-61779-465-0_26. 
 [75] W. Humphrey, A. Dalke, and K. Schulten. VMD - visual molecular dynamics. J. Mol. Graphics, 14:33–38,
 1996. 
 [76] H. Yerushalmi and S. Schuldiner. An essential glutamyl residue in EmrE, a multidrug antiporter from
 Escherichia coli. J. Biol. Chem., 275:5264–5269, 2000. 
 [77] N. Gutman, S. Steiner-Mordoch, and S. Schuldiner. An amino acid cluster around the essential Glu-14 is
 part of the substrate and proton binding domain of EmrE, a multidrug transporter from Escherichia coli.
 J. Biol. Chem., 278:16082–16087, 2003. 
 [78] I. Lehner, D. Basting, B. Meyer, W. Haase, T. Manolikas, C. Kaiser, M. Karas, and C. Glaubitz. The key
 residue for substrate transport (Glu14) in the EmrE dimer is asymmetric. J. Biol. Chem., 283:3281–3288,
 2008. 
 [79] D. Bashford and M. Karplus. p a’s of Ionizable Groups in Proteins: Atomic Detail from a Continuum
 Electrostatic Model. Biochemistry, 29:10219–10225, 1990. 
 [80] N.A. Baker, D. Sept, S. Joseph, M.J. Holst, and J.A. McCammon. Electrostatics of nanosystems: application
 to microtubules and the ribosome. Proc. Natl. Acad. Sci. USA, 98:10037–10041, 2001.
 [81] S. Jo, M. Vargyas, J. Vasko-Szedlar, B. Roux, and W. Im. PBEQ-solver for online visualization of electrostatic
 potential of biomolecules. Nucleic Acids Res., 36:W270–W275, 2008. 
 [82] M. Tyka, A. Clarke, and R. Sessions. Absolute free-energy calculations of liquids using a harmonic reference state. J. Phys. Chem. B, 111:9571–9580, 2007.
